mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_min_impurity_decrease,param_max_leaf_nodes,param_max_features,param_max_depth,param_criterion,param_class_weight,param_ccp_alpha,param_bootstrap,param_max_samples,params,split0_test_macro_f1,split1_test_macro_f1,split2_test_macro_f1,split3_test_macro_f1,split4_test_macro_f1,mean_test_macro_f1,std_test_macro_f1,rank_test_macro_f1,split0_train_macro_f1,split1_train_macro_f1,split2_train_macro_f1,split3_train_macro_f1,split4_train_macro_f1,mean_train_macro_f1,std_train_macro_f1,split0_test_f1_g,split1_test_f1_g,split2_test_f1_g,split3_test_f1_g,split4_test_f1_g,mean_test_f1_g,std_test_f1_g,rank_test_f1_g,split0_train_f1_g,split1_train_f1_g,split2_train_f1_g,split3_train_f1_g,split4_train_f1_g,mean_train_f1_g,std_train_f1_g,split0_test_f1_b,split1_test_f1_b,split2_test_f1_b,split3_test_f1_b,split4_test_f1_b,mean_test_f1_b,std_test_f1_b,rank_test_f1_b,split0_train_f1_b,split1_train_f1_b,split2_train_f1_b,split3_train_f1_b,split4_train_f1_b,mean_train_f1_b,std_train_f1_b,split0_test_recall_b,split1_test_recall_b,split2_test_recall_b,split3_test_recall_b,split4_test_recall_b,mean_test_recall_b,std_test_recall_b,rank_test_recall_b,split0_train_recall_b,split1_train_recall_b,split2_train_recall_b,split3_train_recall_b,split4_train_recall_b,mean_train_recall_b,std_train_recall_b,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,mean_train_roc_auc,std_train_roc_auc
0.7169691562652588,0.04279627572905143,0.05335292816162109,0.005005866525468691,300,8,4,0.0,16,0.3,,log_loss,,0.001,True,1.0,"{'n_estimators': 300, 'min_samples_split': 8, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_samples': 1.0, 'max_leaf_nodes': 16, 'max_features': 0.3, 'max_depth': None, 'criterion': 'log_loss', 'class_weight': None, 'ccp_alpha': 0.001, 'bootstrap': True}",0.9532587228439764,0.9519560741249142,0.9199267902081903,0.9682971014492754,0.9048913043478262,0.9396659985948365,0.023471105075876277,1,0.9843014128728415,0.976497156239545,0.96866287498606,0.9805501335880504,0.9883300801528303,0.9796683315678655,0.006759368805848886,0.967741935483871,0.967741935483871,0.946236559139785,0.9782608695652174,0.9347826086956522,0.9589527816736793,0.01595744518865753,1,0.989010989010989,0.9836065573770492,0.9781420765027322,0.9862258953168044,0.9917355371900827,0.9857442110795315,0.004672512381928401,0.9387755102040817,0.9361702127659575,0.8936170212765957,0.9583333333333334,0.875,0.9203792155159938,0.03099607250296756,1,0.9795918367346939,0.9693877551020408,0.9591836734693877,0.9748743718592965,0.9849246231155779,0.9735924520561994,0.008846992852503236,0.8846153846153846,0.88,0.84,0.92,0.84,0.8729230769230769,0.0302353686068634,61,0.96,0.9405940594059405,0.9306930693069307,0.9603960396039604,0.9702970297029703,0.9523960396039604,0.014509109666258584,0.9577464788732394,0.9571428571428572,0.9285714285714286,0.9714285714285714,0.9142857142857143,0.9458350100603623,0.021062621812731656,1,0.9857142857142858,0.9786476868327402,0.9715302491103203,0.9822064056939501,0.9893238434163701,0.9814844941535332,0.006115589259261565,0.9948717948717949,0.968,0.9768888888888889,0.9822222222222222,0.9528888888888889,0.9749743589743589,0.014060686851966684,9,0.9996666666666666,0.9995049504950495,0.9993399339933994,0.9993949394939494,0.9998349834983499,0.999548294829483,0.00018166623955619512
0.5362935543060303,0.02133229829536584,0.04062070846557617,0.004425195048748617,200,4,2,0.01,32,0.3,10,entropy,,0.01,True,1.0,"{'n_estimators': 200, 'min_samples_split': 4, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.01, 'max_samples': 1.0, 'max_leaf_nodes': 32, 'max_features': 0.3, 'max_depth': 10, 'criterion': 'entropy', 'class_weight': None, 'ccp_alpha': 0.01, 'bootstrap': True}",0.9532587228439764,0.9519560741249142,0.9199267902081903,0.9682971014492754,0.9048913043478262,0.9396659985948365,0.023471105075876277,1,1.0,0.9961273962596988,0.9922375690607734,0.9961273962596988,0.9961273962596988,0.996123951567974,0.0024546998202382734,0.967741935483871,0.967741935483871,0.946236559139785,0.9782608695652174,0.9347826086956522,0.9589527816736793,0.01595744518865753,1,1.0,0.997229916897507,0.994475138121547,0.997229916897507,0.997229916897507,0.9972329777628136,0.0017471187512424526,0.9387755102040817,0.9361702127659575,0.8936170212765957,0.9583333333333334,0.875,0.9203792155159938,0.03099607250296756,1,1.0,0.9950248756218906,0.99,0.9950248756218906,0.9950248756218906,0.9950149253731343,0.0031623011417598237,0.8846153846153846,0.88,0.84,0.92,0.84,0.8729230769230769,0.0302353686068634,61,1.0,0.9900990099009901,0.9801980198019802,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.00626193596072947,0.9577464788732394,0.9571428571428572,0.9285714285714286,0.9714285714285714,0.9142857142857143,0.9458350100603623,0.021062621812731656,1,1.0,0.99644128113879,0.9928825622775801,0.99644128113879,0.99644128113879,0.99644128113879,0.002250731430724818,0.9931623931623932,0.9591111111111111,0.9786666666666668,0.984,0.951111111111111,0.9732102564102565,0.015693545563152965,14,1.0,1.0,0.99994499449945,1.0,1.0,0.99998899889989,2.2002200220017087e-05
0.3121342182159424,0.011644183490997275,0.03073406219482422,0.0020405346448013734,100,20,2,0.005,32,0.5,16,log_loss,,0.001,True,,"{'n_estimators': 100, 'min_samples_split': 20, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.005, 'max_samples': None, 'max_leaf_nodes': 32, 'max_features': 0.5, 'max_depth': 16, 'criterion': 'log_loss', 'class_weight': None, 'ccp_alpha': 0.001, 'bootstrap': True}",0.9370567375886525,0.9519560741249142,0.9048913043478262,0.9843014128728415,0.8901098901098901,0.9336630838088249,0.03357107899906342,3,0.9644223574423627,0.9726444614421806,0.9646614965416056,0.9611878453038674,0.9685118780815778,0.9662856077623188,0.003936697111822698,0.9574468085106383,0.967741935483871,0.9347826086956522,0.989010989010989,0.9230769230769231,0.9544118529556147,0.023457141053117216,6,0.9754768392370572,0.9808219178082191,0.9754768392370572,0.9723756906077348,0.9782608695652174,0.9764824312910573,0.0028594312625352535,0.9166666666666666,0.9361702127659575,0.875,0.9795918367346939,0.8571428571428571,0.9129143146620349,0.04370070851151469,3,0.9533678756476683,0.9644670050761421,0.9538461538461539,0.95,0.9587628865979382,0.9560887842335806,0.005036892612958832,0.8461538461538461,0.88,0.84,0.96,0.84,0.8732307692307693,0.04586163909879805,56,0.92,0.9405940594059405,0.9207920792079208,0.9405940594059405,0.9207920792079208,0.9285544554455445,0.009834549351394018,0.9436619718309859,0.9571428571428572,0.9142857142857143,0.9857142857142858,0.9,0.9401609657947686,0.03052270776631453,3,0.9678571428571429,0.9750889679715302,0.9679715302491103,0.9644128113879004,0.9715302491103203,0.9693721403152008,0.0036384453077670372,0.9923076923076923,0.9635555555555556,0.9724444444444446,0.984,0.9502222222222221,0.972505982905983,0.014838463876937899,20,0.9975,0.9968646864686469,0.9961496149614962,0.9969196919691969,0.9976897689768977,0.9970247524752475,0.0005423341519074466
1.1930178165435792,0.03195572484524282,0.06589798927307129,0.007343542200639659,500,4,4,0.01,32,sqrt,10,entropy,balanced_subsample,0.001,True,0.6,"{'n_estimators': 500, 'min_samples_split': 4, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.01, 'max_samples': 0.6, 'max_leaf_nodes': 32, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.001, 'bootstrap': True}",0.9532587228439764,0.9365942028985508,0.9028677150786308,0.9682971014492754,0.9066666666666667,0.9335368817874201,0.025570206668011648,4,0.9647606661912154,0.9689502762430939,0.9648285932828037,0.9613586358635864,0.9767127071823205,0.967322175752604,0.005275905315949333,0.967741935483871,0.9565217391304348,0.9361702127659575,0.9782608695652174,0.9333333333333333,0.9544056180557627,0.017481301696566327,7,0.9752066115702479,0.9779005524861878,0.9753424657534246,0.9722222222222222,0.9834254143646409,0.9768194532793448,0.003760978098271303,0.9387755102040817,0.9166666666666666,0.8695652173913043,0.9583333333333334,0.88,0.9126681455190772,0.033787459759852874,4,0.9543147208121827,0.96,0.9543147208121827,0.9504950495049505,0.97,0.9578248982258633,0.006801963601210062,0.8846153846153846,0.88,0.8,0.92,0.88,0.8729230769230769,0.03942305816134637,61,0.94,0.9504950495049505,0.9306930693069307,0.9504950495049505,0.9603960396039604,0.9464158415841585,0.010169507387376788,0.9577464788732394,0.9428571428571428,0.9142857142857143,0.9714285714285714,0.9142857142857143,0.9401207243460764,0.022948777690754825,7,0.9678571428571429,0.9715302491103203,0.9679715302491103,0.9644128113879004,0.9786476868327402,0.9700838840874428,0.004837606227222249,0.9965811965811966,0.959111111111111,0.9795555555555555,0.9777777777777779,0.9502222222222223,0.9726495726495725,0.016327827165663715,18,0.9971666666666668,0.9977447744774477,0.9975247524752475,0.9963696369636964,0.997964796479648,0.9973541254125413,0.0005583901370825035
0.38890743255615234,0.02994524163396299,0.025755023956298827,0.0042096028251424516,100,2,2,0.005,64,,10,log_loss,,0.01,True,0.8,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.005, 'max_samples': 0.8, 'max_leaf_nodes': 64, 'max_features': None, 'max_depth': 10, 'criterion': 'log_loss', 'class_weight': None, 'ccp_alpha': 0.01, 'bootstrap': True}",0.9370567375886525,0.9519560741249142,0.9028677150786308,0.9843014128728415,0.8901098901098901,0.9332583659549858,0.03392582256917869,5,0.9843014128728415,0.9883300801528303,0.9766067266067266,0.9922375690607734,0.9961273962596988,0.987520636990574,0.006729900375062133,0.9574468085106383,0.967741935483871,0.9361702127659575,0.989010989010989,0.9230769230769231,0.9546893737696758,0.023230378600055782,5,0.989010989010989,0.9917355371900827,0.9835164835164835,0.994475138121547,0.997229916897507,0.9911936129473219,0.00471595628220371,0.9166666666666666,0.9361702127659575,0.8695652173913043,0.9795918367346939,0.8571428571428571,0.9118273581402958,0.0446866898025275,5,0.9795918367346939,0.9849246231155779,0.9696969696969697,0.99,0.9950248756218906,0.9838476610338264,0.008744087760354886,0.8461538461538461,0.88,0.8,0.96,0.84,0.8652307692307692,0.053767855160129906,101,0.96,0.9702970297029703,0.9504950495049505,0.9801980198019802,0.9900990099009901,0.9702178217821782,0.014058903909597662,0.9436619718309859,0.9571428571428572,0.9142857142857143,0.9857142857142858,0.9,0.9401609657947686,0.03052270776631453,3,0.9857142857142858,0.9893238434163701,0.9786476868327402,0.9928825622775801,0.99644128113879,0.9886019318759534,0.00612741127243119,0.9888888888888889,0.9595555555555555,0.9662222222222223,0.9848888888888888,0.9413333333333335,0.9681777777777778,0.01736088977636685,62,0.9999444444444444,1.0,0.9996149614961497,0.9998899889988999,1.0,0.9998898789878987,0.0001433947718938545
0.5996988773345947,0.024586730899507293,0.04545826911926269,0.001993251868803105,200,4,1,0.01,32,0.5,6,log_loss,,0.001,True,0.6,"{'n_estimators': 200, 'min_samples_split': 4, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.01, 'max_samples': 0.6, 'max_leaf_nodes': 32, 'max_features': 0.5, 'max_depth': 6, 'criterion': 'log_loss', 'class_weight': None, 'ccp_alpha': 0.001, 'bootstrap': True}",0.9370567375886525,0.9519560741249142,0.9028677150786308,0.9682971014492754,0.9048913043478262,0.9330137865178598,0.025767140517805237,6,0.9723285002329489,0.9726444614421806,0.9646614965416056,0.9565974416220846,0.976497156239545,0.9685458112156731,0.0071018729079234955,0.9574468085106383,0.967741935483871,0.9361702127659575,0.9782608695652174,0.9347826086956522,0.9548804870042673,0.01716184271192697,4,0.9809264305177112,0.9808219178082191,0.9754768392370572,0.9701897018970189,0.9836065573770492,0.9782042893674111,0.004798314855829661,0.9166666666666666,0.9361702127659575,0.8695652173913043,0.9583333333333334,0.875,0.9111470860314522,0.03440589543832787,7,0.9637305699481865,0.9644670050761421,0.9538461538461539,0.9430051813471503,0.9693877551020408,0.9588873330639347,0.009407494643313655,0.8461538461538461,0.88,0.8,0.92,0.84,0.8572307692307692,0.04038161160990257,131,0.93,0.9405940594059405,0.9207920792079208,0.900990099009901,0.9405940594059405,0.9265940594059405,0.014783952066416042,0.9436619718309859,0.9571428571428572,0.9142857142857143,0.9714285714285714,0.9142857142857143,0.9401609657947686,0.0228795197519903,3,0.975,0.9750889679715302,0.9679715302491103,0.9608540925266904,0.9786476868327402,0.9715124555160143,0.00635617474859547,0.9905982905982906,0.9617777777777778,0.9724444444444444,0.9831111111111112,0.9528888888888889,0.9721641025641026,0.013705068266667793,23,0.9989999999999999,0.9992849284928492,0.9991199119911992,0.9991749174917492,0.9996699669966996,0.9992499449944996,0.00022919534719563473
0.3233486175537109,0.026652349028408646,0.03703341484069824,0.005414068806906754,200,20,4,0.001,16,sqrt,3,log_loss,balanced,0.005,False,,"{'n_estimators': 200, 'min_samples_split': 20, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.001, 'max_leaf_nodes': 16, 'max_features': 'sqrt', 'max_depth': 3, 'criterion': 'log_loss', 'class_weight': 'balanced', 'ccp_alpha': 0.005, 'bootstrap': False}",0.9532587228439764,0.9519560741249142,0.8853801169590643,0.9682971014492754,0.9048913043478262,0.9327566639450113,0.031853068731723104,7,0.9519560741249142,0.9487060673715546,0.9565974416220846,0.9408146931210244,0.9484483707540114,0.9493045293987178,0.005164992595883439,0.967741935483871,0.967741935483871,0.9263157894736842,0.9782608695652174,0.9347826086956522,0.9549686277404591,0.020480741276907428,3,0.967741935483871,0.964769647696477,0.9701897018970189,0.959349593495935,0.9649595687331537,0.9654020894612911,0.0036228338862134826,0.9387755102040817,0.9361702127659575,0.8444444444444444,0.9583333333333334,0.875,0.9105447001495633,0.04328987989764967,8,0.9361702127659575,0.9326424870466321,0.9430051813471503,0.9222797927461139,0.9319371727748691,0.9332069693361447,0.00672487891383718,0.8846153846153846,0.88,0.76,0.92,0.84,0.8569230769230769,0.0546965810296344,135,0.88,0.8910891089108911,0.900990099009901,0.8811881188118812,0.8811881188118812,0.886891089108911,0.008110983910359972,0.9577464788732394,0.9571428571428572,0.9,0.9714285714285714,0.9142857142857143,0.9401207243460765,0.027776687287784325,6,0.9571428571428572,0.9537366548042705,0.9608540925266904,0.9466192170818505,0.9537366548042705,0.9544178952719878,0.004703139610136364,0.9837606837606837,0.9573333333333334,0.9626666666666667,0.9764444444444444,0.9377777777777778,0.9635965811965812,0.015989760767814373,96,0.9816388888888888,0.987953795379538,0.9806380638063806,0.9823707370737074,0.9872387238723872,0.9839680418041803,0.0030215453637302387
1.0584275245666503,0.04121558126177528,0.071746826171875,0.009199107836356243,500,12,2,0.001,,sqrt,,log_loss,balanced,0.01,False,,"{'n_estimators': 500, 'min_samples_split': 12, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.001, 'max_leaf_nodes': None, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'log_loss', 'class_weight': 'balanced', 'ccp_alpha': 0.01, 'bootstrap': False}",0.9541047188106011,0.9365942028985508,0.9199267902081903,0.9682971014492754,0.8776223776223776,0.9313090381977991,0.0313926932156119,8,1.0,1.0,0.9961441881526407,0.9961441881526407,0.9923047431263008,0.9969186238863165,0.0028801789731469634,0.967032967032967,0.9565217391304348,0.946236559139785,0.9782608695652174,0.9090909090909091,0.9514286087918625,0.023701664019766564,21,1.0,1.0,0.9972144846796658,0.9972144846796658,0.994413407821229,0.9977684754361121,0.0020894829013592556,0.9411764705882353,0.9166666666666666,0.8936170212765957,0.9583333333333334,0.8461538461538461,0.9111894676037355,0.039217820084219986,6,1.0,1.0,0.9950738916256158,0.9950738916256158,0.9901960784313726,0.9960687723365208,0.003670891195490138,0.9230769230769231,0.88,0.84,0.92,0.88,0.8886153846153846,0.03060881259186683,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9577464788732394,0.9428571428571428,0.9285714285714286,0.9714285714285714,0.8857142857142857,0.9372635814889335,0.029499040556651673,13,1.0,1.0,0.99644128113879,0.99644128113879,0.9928825622775801,0.997153024911032,0.002663101342899594,0.9957264957264957,0.9715555555555555,0.9822222222222222,0.9884444444444445,0.9546666666666666,0.9785230769230768,0.014323054787950013,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.2432584285736084,0.021768290557006794,0.026183271408081056,0.0029047379254057517,100,4,1,0.001,32,0.3,4,gini,balanced_subsample,0.01,True,0.8,"{'n_estimators': 100, 'min_samples_split': 4, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.001, 'max_samples': 0.8, 'max_leaf_nodes': 32, 'max_features': 0.3, 'max_depth': 4, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.9691304347826086,0.9519560741249142,0.9048913043478262,0.9537343027098479,0.8755555555555555,0.9310535343041506,0.035116012581000694,9,0.9524456521739131,0.9570127251234268,0.960828593732575,0.9338704541993714,0.9649902404584908,0.9538295331375555,0.010807043137856387,0.9782608695652174,0.967741935483871,0.9347826086956522,0.9662921348314607,0.9111111111111111,0.9516377319374625,0.024937483948023427,20,0.967391304347826,0.9698630136986301,0.9726775956284153,0.953168044077135,0.9752066115702479,0.9676613138644509,0.007708045882471187,0.96,0.9361702127659575,0.875,0.9411764705882353,0.84,0.9104693366708385,0.04534479235811233,9,0.9375,0.9441624365482234,0.9489795918367347,0.914572864321608,0.9547738693467337,0.93999775241066,0.013921317226439191,0.9230769230769231,0.88,0.84,0.96,0.84,0.8886153846153846,0.04708396126372573,14,0.9,0.9207920792079208,0.9207920792079208,0.900990099009901,0.9405940594059405,0.9166336633663367,0.015033863680081014,0.971830985915493,0.9571428571428572,0.9142857142857143,0.9571428571428572,0.8857142857142857,0.9372233400402414,0.0321576766232843,20,0.9571428571428572,0.9608540925266904,0.9644128113879004,0.9395017793594306,0.9679715302491103,0.9579766141331977,0.009915821053322067,0.9931623931623932,0.9528888888888889,0.9724444444444444,0.9777777777777777,0.9484444444444444,0.9689435897435897,0.016460970071219595,54,0.9890555555555556,0.9926292629262926,0.9899339933993399,0.9907590759075908,0.994939493949395,0.9914634763476347,0.0021012061928669316
0.5681713581085205,0.023771210629661924,0.041495895385742186,0.00541029206365474,200,4,2,0.0,64,0.3,,gini,balanced_subsample,0.001,True,,"{'n_estimators': 200, 'min_samples_split': 4, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.0, 'max_samples': None, 'max_leaf_nodes': 64, 'max_features': 0.3, 'max_depth': None, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.001, 'bootstrap': True}",0.9691304347826086,0.9365942028985508,0.9048913043478262,0.9682971014492754,0.8755555555555555,0.9308937198067634,0.036419755271863155,10,1.0,1.0,0.9961273962596988,0.9961273962596988,1.0,0.9984509585038795,0.001897180627946304,0.9782608695652174,0.9565217391304348,0.9347826086956522,0.9782608695652174,0.9111111111111111,0.9517874396135266,0.025953136818935296,19,1.0,1.0,0.997229916897507,0.997229916897507,1.0,0.9988919667590028,0.001357058029242745,0.96,0.9166666666666666,0.875,0.9583333333333334,0.84,0.9099999999999999,0.046916000587338136,10,1.0,1.0,0.9950248756218906,0.9950248756218906,1.0,0.9980099502487562,0.002437303226649917,0.9230769230769231,0.88,0.84,0.92,0.84,0.8806153846153846,0.036479385440686636,47,1.0,1.0,0.9900990099009901,0.9900990099009901,1.0,0.996039603960396,0.004850474738184516,0.971830985915493,0.9428571428571428,0.9142857142857143,0.9714285714285714,0.8857142857142857,0.9372233400402414,0.03340282651017649,20,1.0,1.0,0.99644128113879,0.99644128113879,1.0,0.9985765124555159,0.0017434090695965625,0.9914529914529915,0.9555555555555555,0.9777777777777779,0.9848888888888889,0.9528888888888889,0.9725128205128206,0.015570898791691355,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0
